9.997474551200866699e-01,1.681862282566726208e-03,8.283686637878417969e+00
9.928069114685058594e-01,1.038204209180548787e-04,4.927421569824218750e+00
7.033665776252746582e-01,1.174739736597985029e-06,8.633810281753540039e-01
9.816147685050964355e-01,5.105703530716709793e-05,3.977654933929443359e+00
8.289144635200500488e-01,1.749019240548932430e-08,1.577953457832336426e+00
9.398320317268371582e-01,3.645732931545353495e-06,2.748561382293701172e+00
9.915558099746704102e-01,5.510600021807476878e-05,4.765793800354003906e+00
9.673796892166137695e-01,2.085400183204910718e-06,3.389657735824584961e+00
9.248141646385192871e-01,2.008432238653767854e-05,2.509628772735595703e+00
9.801965355873107910e-01,3.019087853317614645e-05,3.901893138885498047e+00
9.715324044227600098e-01,3.683868044390692376e-06,3.530108213424682617e+00
9.660462141036987305e-01,4.758951899219709958e-09,3.348208665847778320e+00
9.971818923950195312e-01,5.918630449741613120e-06,5.868861198425292969e+00
1.000000000000000000e+00,1.010442729487692759e-09,2.643162727355957031e+01
9.995678067207336426e-01,1.546205836348235607e-03,7.746337890625000000e+00
9.997238516807556152e-01,2.221496310085058212e-03,8.194498062133789062e+00
9.996072649955749512e-01,6.145179213490337133e-05,7.841997146606445312e+00
9.998561143875122070e-01,1.667051459662616253e-03,8.846341133117675781e+00
9.999363422393798828e-01,3.677758650155737996e-05,9.661190032958984375e+00
9.955246448516845703e-01,2.676793956197798252e-04,5.404665470123291016e+00
9.999382495880126953e-01,5.397019558586180210e-04,9.692904472351074219e+00
9.995978474617004395e-01,8.647069917060434818e-04,7.818140506744384766e+00
9.881703853607177734e-01,2.037301237578503788e-05,4.425245761871337891e+00
9.999983310699462891e-01,8.923504992708330974e-07,1.332391548156738281e+01
9.629049301147460938e-01,3.801034108619205654e-05,3.256468772888183594e+00
9.938420057296752930e-01,2.038710808847099543e-04,5.083826065063476562e+00
9.463492035865783691e-01,1.993007390410639346e-05,2.870115518569946289e+00
9.999592304229736328e-01,3.716636274475604296e-04,1.010689163208007812e+01
9.999277591705322266e-01,2.184649474656907842e-06,9.535479545593261719e+00
9.998651742935180664e-01,3.311653699711314403e-06,8.911286354064941406e+00
9.994200468063354492e-01,1.346689426640068632e-09,7.451943874359130859e+00
9.998211264610290527e-01,4.530172329396009445e-03,8.628342628479003906e+00
9.968175888061523438e-01,1.263503691006917506e-06,5.746943473815917969e+00
9.944167137145996094e-01,4.966054348187753931e-06,5.182387828826904297e+00
9.942633509635925293e-01,2.547971380408853292e-04,5.155136585235595703e+00
9.921916127204895020e-01,3.372294486325699836e-06,4.844717025756835938e+00
8.666529059410095215e-01,1.400687051500426605e-05,1.871683120727539062e+00
9.815222024917602539e-01,2.949845656985417008e-05,3.972536563873291016e+00
9.998991489410400391e-01,4.910159532300895080e-07,9.201367378234863281e+00
9.999035596847534180e-01,1.371000398648902774e-04,9.246402740478515625e+00
9.690455794334411621e-01,3.227642810088582337e-05,3.443796634674072266e+00
9.999475479125976562e-01,5.875198985449969769e-04,9.855020523071289062e+00
9.868516325950622559e-01,7.188295421656221151e-05,4.318222522735595703e+00
9.993152618408203125e-01,1.093444188882131130e-05,7.285733699798583984e+00
8.394362926483154297e-01,8.425291525782085955e-06,1.654039859771728516e+00
9.807038307189941406e-01,2.860588756448123604e-05,3.928361654281616211e+00
9.938647150993347168e-01,2.498702087905257940e-06,5.087552070617675781e+00
9.999747276306152344e-01,2.140900492668151855e-02,1.058506011962890625e+01
9.999372959136962891e-01,3.510800161166116595e-05,9.676688194274902344e+00
9.981859326362609863e-01,5.875080823898315430e-04,6.310369014739990234e+00
9.999679327011108398e-01,1.304588746279478073e-03,1.034934806823730469e+01
9.307024478912353516e-01,1.583160701557062566e-05,2.597529649734497070e+00
9.991952776908874512e-01,4.107087806914933026e-05,7.124150276184082031e+00
9.999839067459106445e-01,3.971590194851160049e-03,1.103713417053222656e+01
9.999896287918090820e-01,5.443614209070801735e-04,1.147757911682128906e+01
9.999097585678100586e-01,2.150198211893439293e-03,9.313125610351562500e+00
9.999613761901855469e-01,3.431832883507013321e-03,1.016020584106445312e+01
9.999623298645019531e-01,1.105906208977103233e-03,1.018588542938232422e+01
9.937083721160888672e-01,8.378914571949280798e-06,5.062228679656982422e+00
7.690690755844116211e-01,1.287781515202368610e-06,1.203062057495117188e+00
9.428291320800781250e-01,2.677814336493611336e-06,2.802839994430541992e+00
9.997983574867248535e-01,2.892737509682774544e-03,8.508648872375488281e+00
9.996103644371032715e-01,2.800164744257926941e-03,7.849723339080810547e+00
9.999846220016479492e-01,7.507205737056210637e-07,1.108374309539794922e+01
9.983533620834350586e-01,5.281667690724134445e-04,6.407336235046386719e+00
9.999922513961791992e-01,1.499087920819874853e-05,1.176601600646972656e+01
8.310223221778869629e-01,6.020135856488195714e-08,1.592890024185180664e+00
9.999307394027709961e-01,7.094436790794134140e-03,9.577029228210449219e+00
9.902313351631164551e-01,4.453977089724503458e-05,4.618761062622070312e+00
9.715511798858642578e-01,4.016852108179591596e-05,3.530788898468017578e+00
9.119745492935180664e-01,4.917043497698614374e-06,2.337986230850219727e+00
9.997580647468566895e-01,9.221272193826735020e-04,8.326450347900390625e+00
9.507445096969604492e-01,3.435568578424863517e-05,2.960225343704223633e+00
9.939969778060913086e-01,4.428175088833086193e-05,5.109477519989013672e+00
9.999154806137084961e-01,3.318639528515632264e-06,9.377876281738281250e+00
9.995540976524353027e-01,1.438061985936656129e-06,7.715094089508056641e+00
9.985460042953491211e-01,1.718447601888328791e-04,6.531977653503417969e+00
9.965707063674926758e-01,1.491009788878727704e-05,5.671978950500488281e+00
9.950718283653259277e-01,1.814690767787396908e-04,5.307857513427734375e+00
9.925879836082458496e-01,1.926340519275981933e-05,4.897207260131835938e+00
9.943743944168090820e-01,1.207531604450196028e-04,5.174788475036621094e+00
9.992645382881164551e-01,1.794269657693803310e-03,7.214212417602539062e+00
9.999998807907104492e-01,3.756699015866615810e-06,1.655870819091796875e+01
9.999063014984130859e-01,1.428360847057774663e-04,9.275977134704589844e+00
9.922904372215270996e-01,8.369250281248241663e-05,4.857553005218505859e+00
9.992484450340270996e-01,3.043384931515902281e-04,7.192625999450683594e+00
9.999939203262329102e-01,1.577911153435707092e-02,1.200772762298583984e+01
9.993395209312438965e-01,2.785200485959649086e-04,7.321831226348876953e+00
9.998075366020202637e-01,4.502745650825090706e-05,8.555251121520996094e+00
9.588174819946289062e-01,8.768648513068910688e-06,3.147686719894409180e+00
9.999387264251708984e-01,2.024275308940559626e-04,9.699275016784667969e+00
9.594447612762451172e-01,6.157285042718285695e-06,3.163689613342285156e+00
9.995670914649963379e-01,7.999999979801941663e-06,7.744617462158203125e+00
9.994429945945739746e-01,4.140750097576528788e-04,7.492463111877441406e+00
9.367999434471130371e-01,1.099421024264302105e-05,2.696165323257446289e+00
9.961563944816589355e-01,8.569378223910462111e-06,5.557504177093505859e+00
9.944334626197814941e-01,1.700227403489407152e-05,5.185394763946533203e+00
7.856268882751464844e-01,9.530925126455258578e-06,1.298763871192932129e+00
9.998056292533874512e-01,3.284089034423232079e-04,8.545550346374511719e+00
9.982740879058837891e-01,9.075878188014030457e-04,6.360296726226806641e+00
1.000000000000000000e+00,1.645702684912632441e-14,2.192149543762207031e+01
5.381780266761779785e-01,1.549893227092979942e-07,1.530099213123321533e-01
9.996201992034912109e-01,6.966365617699921131e-07,7.875535488128662109e+00
9.268973469734191895e-01,6.919694897078443319e-06,2.539977550506591797e+00
7.271155714988708496e-01,4.255394742358475924e-06,9.800370335578918457e-01
9.789704680442810059e-01,6.054810364730656147e-05,3.840575933456420898e+00
9.999902248382568359e-01,7.229275256395339966e-02,1.153754901885986328e+01
9.801397919654846191e-01,4.355185228632763028e-05,3.898978233337402344e+00
9.985097050666809082e-01,4.531562153715640306e-04,6.507274150848388672e+00
9.162598252296447754e-01,1.893682792797335424e-06,2.392581224441528320e+00
9.956491589546203613e-01,1.045269309543073177e-04,5.433023452758789062e+00
9.913734793663024902e-01,1.392059267857348459e-08,4.744259834289550781e+00
7.902321219444274902e-01,6.788198334106709808e-06,1.326325416564941406e+00
9.999144077301025391e-01,9.101578616537153721e-04,9.365658760070800781e+00
9.999126195907592773e-01,5.453280638903379440e-03,9.345456123352050781e+00
9.999984502792358398e-01,2.731437608599662781e-02,1.337851428985595703e+01
9.999816417694091797e-01,3.732534125447273254e-03,1.090402412414550781e+01
5.833809375762939453e-01,8.649548703942855354e-07,3.366680741310119629e-01
9.862146973609924316e-01,1.306551257584942505e-05,4.270269870758056641e+00
8.797259330749511719e-01,5.881976449018111452e-06,1.989837169647216797e+00
9.960873126983642578e-01,2.110383502440527081e-05,5.539618492126464844e+00
9.999977350234985352e-01,1.788669324014335871e-04,1.300244522094726562e+01
6.960495114326477051e-01,3.064425072807352990e-06,8.285560607910156250e-01
9.999818801879882812e-01,1.671099307714030147e-04,1.091596984863281250e+01
9.976715445518493652e-01,1.993965724977897480e-06,6.060219287872314453e+00
7.642041444778442383e-01,6.738487741131393705e-07,1.175868391990661621e+00
2.679154276847839355e-01,4.127032013911957620e-07,-1.005224585533142090e+00
9.857388734817504883e-01,8.249242000601952896e-08,4.235851764678955078e+00
9.999523162841796875e-01,1.905371900647878647e-03,9.950256347656250000e+00
9.999995231628417969e-01,4.053582437336444855e-03,1.463675308227539062e+01
9.954849481582641602e-01,3.300732932984828949e-04,5.395802497863769531e+00
9.659028053283691406e-01,3.235822441638447344e-05,3.343849658966064453e+00
9.438327550888061523e-01,1.149154854829248507e-06,2.821614503860473633e+00
9.999047517776489258e-01,4.321406595408916473e-03,9.259206771850585938e+00
9.999815225601196289e-01,4.052814972510532243e-07,1.089855861663818359e+01
9.859881997108459473e-01,2.972004585899412632e-05,4.253744125366210938e+00
9.938264489173889160e-01,2.931696144514717162e-05,5.081299781799316406e+00
9.939796924591064453e-01,1.058525813277810812e-04,5.106568813323974609e+00
8.676175475120544434e-01,5.175796104595065117e-06,1.880055785179138184e+00
9.896243214607238770e-01,3.378698966116644442e-05,4.557863712310791016e+00
9.954348206520080566e-01,1.981334207812324166e-04,5.384737014770507812e+00
9.992576241493225098e-01,4.085289617705711862e-08,7.204988956451416016e+00
9.999749660491943359e-01,3.081036265939474106e-05,1.059494400024414062e+01
9.997125267982482910e-01,1.586117432452738285e-03,8.154176712036132812e+00
9.999837875366210938e-01,2.115886891260743141e-04,1.103072166442871094e+01
9.930106997489929199e-01,2.871204560506157577e-05,4.956358909606933594e+00
9.961493015289306641e-01,1.746232555888127536e-05,5.555634021759033203e+00
9.978455305099487305e-01,5.933354841545224190e-04,6.138072967529296875e+00
9.981989264488220215e-01,5.061826668679714203e-04,6.317559719085693359e+00
9.994352459907531738e-01,1.373689388856291771e-03,7.478490829467773438e+00
9.493179321289062500e-01,8.572986189392395318e-06,2.930170774459838867e+00
9.999277591705322266e-01,3.150896009174175560e-05,9.536085128784179688e+00
9.859102964401245117e-01,2.691113149921875447e-05,4.248124599456787109e+00
9.996180534362792969e-01,7.157971849665045738e-04,7.869999885559082031e+00
9.994429945945739746e-01,2.889653296733740717e-05,7.492466449737548828e+00
9.997892975807189941e-01,5.525526285055093467e-05,8.464699745178222656e+00
1.000000000000000000e+00,5.537859806281630881e-07,1.666742897033691406e+01
9.955241680145263672e-01,1.309575018240138888e-04,5.404561996459960938e+00
9.994642138481140137e-01,2.482747959220432676e-06,7.531146526336669922e+00
9.934102892875671387e-01,4.231488333061861340e-07,5.015646457672119141e+00
9.995400905609130859e-01,2.072508446872234344e-03,7.684017658233642578e+00
9.605574607849121094e-01,1.065876767825102434e-05,3.192669153213500977e+00
9.993251562118530273e-01,7.903116784291341901e-05,7.300323009490966797e+00
8.631188273429870605e-01,7.751483281026594341e-06,1.841439366340637207e+00
9.962367415428161621e-01,4.953774041496217251e-04,5.578695297241210938e+00
9.573879241943359375e-01,1.546006751595996320e-05,3.112069606781005859e+00
9.999768733978271484e-01,6.415593437850475311e-03,1.067416381835937500e+01
9.999047517776489258e-01,9.160292334854602814e-03,9.258626937866210938e+00
9.942392110824584961e-01,3.093288396485149860e-04,5.150904178619384766e+00
9.991691112518310547e-01,1.295141828450141475e-06,7.092101097106933594e+00
9.802376031875610352e-01,1.518151384516386315e-05,3.904014825820922852e+00
9.999058246612548828e-01,1.360020360152702779e-05,9.270671844482421875e+00
9.994174242019653320e-01,1.639463589526712894e-04,7.447395801544189453e+00
9.907832145690917969e-01,8.481497934553772211e-05,4.677471160888671875e+00
8.727249503135681152e-01,3.901187938026851043e-06,1.925270438194274902e+00
9.979767203330993652e-01,1.203959527629194781e-06,6.201014995574951172e+00
9.891371130943298340e-01,3.394811938051134348e-05,4.511480331420898438e+00
9.810094833374023438e-01,4.406473453855141997e-05,3.944644451141357422e+00
9.434553980827331543e-01,4.387368608149699867e-05,2.814519882202148438e+00
9.955117106437683105e-01,2.490639781171921641e-05,5.401781082153320312e+00
9.946335554122924805e-01,2.384096878813579679e-04,5.222201824188232422e+00
9.997219443321228027e-01,6.030560598446754739e-06,8.187583923339843750e+00
7.665589451789855957e-01,3.883968929585535079e-06,1.188982367515563965e+00
9.999411106109619141e-01,5.786957262898795307e-05,9.738982200622558594e+00
9.923658967018127441e-01,9.531698015052825212e-05,4.867466926574707031e+00
8.978444337844848633e-01,6.547614361807063688e-08,2.173500061035156250e+00
9.195449948310852051e-01,5.053864242654526606e-07,2.436180830001831055e+00
9.988898634910583496e-01,3.769402974285185337e-04,6.802178859710693359e+00
9.996647834777832031e-01,4.575874772854149342e-04,8.000502586364746094e+00
4.025493264198303223e-01,6.582147875633381773e-07,-3.948541879653930664e-01
9.996384382247924805e-01,1.124313530453946441e-05,7.924680233001708984e+00
9.999632835388183594e-01,1.486561610363423824e-03,1.021258640289306641e+01
9.998244643211364746e-01,2.915207587648183107e-04,8.647067070007324219e+00
9.283233284950256348e-01,1.717323721095453948e-05,2.561213970184326172e+00
9.951902627944946289e-01,3.433124511502683163e-04,5.332291126251220703e+00
9.993506073951721191e-01,5.767210386693477631e-04,7.338908672332763672e+00
9.979922771453857422e-01,5.259487079456448555e-04,6.208726882934570312e+00
9.573749303817749023e-01,1.199490725412033498e-05,3.111752986907958984e+00
9.965807795524597168e-01,1.823960337787866592e-05,5.674914836883544922e+00
9.994916915893554688e-01,5.144389579072594643e-04,7.583981037139892578e+00
5.925777554512023926e-01,4.496635597206477541e-07,3.746319711208343506e-01
9.865624308586120605e-01,7.884118531364947557e-05,4.296173095703125000e+00
9.915977716445922852e-01,7.162395121440567891e-10,4.770828723907470703e+00
9.999970197677612305e-01,2.614838071167469025e-03,1.270869064331054688e+01
9.063272476196289062e-01,7.268898116308264434e-06,2.269593238830566406e+00
9.995563626289367676e-01,9.660657960921525955e-04,7.720038890838623047e+00
9.999859333038330078e-01,3.431512595852836967e-05,1.117592239379882812e+01
9.999287128448486328e-01,1.299573341384530067e-05,9.548730850219726562e+00
9.985108971595764160e-01,2.165461337426677346e-04,6.508067607879638672e+00
9.989821314811706543e-01,1.804890962375793606e-05,6.888991355895996094e+00
9.989807009696960449e-01,4.766409631429269211e-07,6.887595653533935547e+00
9.664769172668457031e-01,2.458077233313815668e-06,3.361423730850219727e+00
8.532702922821044922e-01,2.810527576002641581e-06,1.760484099388122559e+00
9.956690073013305664e-01,8.221364987548440695e-05,5.437628746032714844e+00
9.986417889595031738e-01,1.036338740959763527e-03,6.600223064422607422e+00
9.930088520050048828e-01,5.164124013390392065e-05,4.956094741821289062e+00
1.000000000000000000e+00,4.664386436343193054e-02,2.153199958801269531e+01
4.990639388561248779e-01,7.242471156132523902e-07,-3.744170535355806351e-03
9.995081424713134766e-01,2.485387767592328601e-06,7.616755008697509766e+00
9.999754428863525391e-01,1.871526823379099369e-03,1.061529350280761719e+01
9.961735606193542480e-01,1.748216891428455710e-05,5.561977386474609375e+00
9.979913234710693359e-01,1.416888117091730237e-04,6.208250045776367188e+00
9.147179722785949707e-01,3.872866727760992944e-06,2.372652053833007812e+00
9.649139642715454102e-01,4.424402504810132086e-05,3.314235925674438477e+00
9.999475479125976562e-01,2.479144604876637459e-03,9.856721878051757812e+00
9.989222288131713867e-01,2.066540037048980594e-04,6.831762313842773438e+00
9.997012019157409668e-01,1.237071955983992666e-05,8.115454673767089844e+00
9.876456856727600098e-01,3.225476029911078513e-05,4.381312847137451172e+00
9.969334602355957031e-01,1.392062840750440955e-04,5.784138202667236328e+00
9.960879087448120117e-01,1.695727041806094348e-05,5.539751529693603516e+00
9.997587800025939941e-01,1.904927543364465237e-03,8.329702377319335938e+00
9.992570281028747559e-01,3.954751009587198496e-04,7.204195022583007812e+00
9.998487234115600586e-01,2.475366329690587008e-07,8.796344757080078125e+00
9.905293583869934082e-01,1.384343049721792340e-04,4.650040626525878906e+00
9.437808990478515625e-01,7.996850399649702013e-06,2.820637702941894531e+00
9.999984502792358398e-01,5.149882053956389427e-04,1.335312175750732422e+01
9.999985694885253906e-01,1.213704049587249756e-02,1.349239730834960938e+01
9.907386302947998047e-01,8.401029481319710612e-05,4.672600269317626953e+00
9.999978542327880859e-01,8.371640741825103760e-02,1.306213569641113281e+01
9.987117052078247070e-01,2.232551254977011013e-09,6.653119564056396484e+00
9.998829364776611328e-01,6.725953891873359680e-03,9.052711486816406250e+00
9.443148970603942871e-01,2.588996539998333901e-05,2.830746889114379883e+00
9.999979734420776367e-01,2.871258475352078676e-04,1.311031627655029297e+01
9.943298101425170898e-01,4.940091457683593035e-05,5.166852951049804688e+00
9.993659853935241699e-01,6.759718526154756546e-04,7.362848281860351562e+00
9.999259710311889648e-01,4.564116243273019791e-03,9.510443687438964844e+00
3.311940431594848633e-01,5.753075527081819018e-08,-7.027895450592041016e-01
9.688725471496582031e-01,1.607307240192312747e-05,3.438041210174560547e+00
9.547547698020935059e-01,4.837743745156330988e-06,3.049357175827026367e+00
9.946468472480773926e-01,1.995283673750236630e-04,5.224699974060058594e+00
9.991756081581115723e-01,6.128031527623534203e-04,7.100100994110107422e+00
9.627016782760620117e-01,3.471287755019147880e-07,3.250794410705566406e+00
9.990395903587341309e-01,2.406686849809602791e-09,6.947268009185791016e+00
9.991623163223266602e-01,1.625119766686111689e-04,7.084000587463378906e+00
9.997456669807434082e-01,1.455146120861172676e-03,8.276848793029785156e+00
9.967856407165527344e-01,4.905899186269380152e-05,5.736899852752685547e+00
9.799181818962097168e-01,1.346486169495619833e-05,3.887650728225708008e+00
